,price,with_pool,nb_bedrooms,nb_bathrooms,nb_garages,nb_garden,nb_parking
8964,1900000.0,0,5.0,3.0,0.0,0.0,0.0
16399,983220.0,0,3.0,2.0,0.0,1.0,1.0
14229,1600000.0,0,2.0,2.0,0.0,0.0,1.0
8313,2500000.0,0,3.0,2.0,4.0,0.0,1.0
4158,1189000.0,1,2.0,2.0,0.0,0.0,1.0
12422,510000.0,0,2.0,1.0,0.0,0.0,1.0
2085,950000.0,1,2.0,1.0,0.0,0.0,0.0
3169,1950000.0,0,4.0,3.0,4.0,0.0,0.0
15496,1699000.0,0,2.0,2.0,0.0,1.0,0.0
2383,930000.0,1,3.0,2.0,0.0,0.0,1.0
18269,3999999.0,1,2.0,2.0,4.0,1.0,2.0
18593,1850000.0,0,3.0,2.0,4.0,0.0,0.0
12950,1580000.0,0,5.0,2.0,0.0,0.0,1.0
15636,910000.0,0,3.0,2.0,0.0,0.0,1.0
7568,1495000.0,0,3.0,1.0,1.0,0.0,0.0
7251,650000.0,0,1.0,1.0,0.0,0.0,1.0
7790,1380000.0,0,6.0,5.0,0.0,1.0,4.0
11335,1550000.0,0,2.0,1.0,0.0,1.0,2.0
15867,2600000.0,0,3.0,2.0,0.0,1.0,5.0
622,525000.0,0,2.0,1.0,0.0,0.0,1.0
19868,595000.0,0,2.0,1.0,0.0,0.0,0.0
1681,629000.0,0,2.0,1.0,0.0,0.0,1.0
2655,5495000.0,0,4.0,3.0,4.0,1.0,2.0
15142,735000.0,0,1.0,1.0,0.0,1.0,0.0
9223,860000.0,0,3.0,2.0,6.0,0.0,0.0
3173,655000.0,0,2.0,1.0,0.0,0.0,1.0
16346,820000.0,0,3.0,1.0,0.0,0.0,0.0
11631,1450000.0,0,3.0,2.0,4.0,1.0,0.0
17502,1800000.0,1,4.0,3.0,1.0,1.0,1.0
898,730000.0,0,3.0,2.0,0.0,0.0,1.0
10876,780000.0,0,3.0,1.0,0.0,1.0,2.0
18470,755000.0,0,2.0,1.0,0.0,0.0,1.0
18064,880000.0,1,2.0,1.0,0.0,1.0,1.0
18964,1600000.0,0,4.0,3.0,4.0,1.0,1.0
10115,1995000.0,0,3.0,3.0,4.0,1.0,1.0
11117,1895000.0,1,4.0,2.0,6.0,1.0,2.0
10840,5500000.0,1,7.0,5.0,6.0,1.0,1.0
15722,1350000.0,1,3.0,3.0,4.0,1.0,1.0
4540,645000.0,1,2.0,1.0,0.0,1.0,1.0
16744,900000.0,0,3.0,2.0,0.0,0.0,1.0
5390,4450000.0,0,4.0,4.0,4.0,1.0,0.0
9326,655000.0,1,3.0,2.0,0.0,0.0,1.0
12140,4290000.0,1,6.0,4.0,4.0,1.0,0.0
16573,899000.0,0,3.0,2.0,4.0,1.0,1.0
11923,8995000.0,1,4.0,4.0,1.0,1.0,0.0
11703,1500000.0,1,4.0,2.0,4.0,0.0,0.0
7335,8335000.0,0,3.0,1.0,4.0,0.0,0.0
8384,607300.0,0,2.0,1.0,0.0,0.0,2.0
1875,2500000.0,1,4.0,3.0,1.0,0.0,0.0
10644,1595000.0,0,3.0,2.0,0.0,0.0,1.0
8141,980000.0,0,5.0,2.0,0.0,1.0,3.0
6466,1880000.0,1,2.0,2.0,0.0,1.0,0.0
11296,2500000.0,1,2.0,1.0,0.0,0.0,0.0
12839,1100000.0,0,1.0,1.0,4.0,0.0,0.0
4625,1075000.0,0,3.0,2.0,0.0,1.0,2.0
1062,2250000.0,0,4.0,2.0,4.0,1.0,2.0
9336,1995000.0,1,2.0,2.0,0.0,0.0,1.0
18616,840000.0,0,0.0,2.0,0.0,0.0,0.0
6391,900000.0,0,3.0,2.0,1.0,0.0,1.0
19389,1980000.0,0,4.0,3.0,4.0,0.0,0.0
7734,990000.0,0,4.0,2.0,0.0,0.0,8.0
11639,820000.0,0,3.0,2.0,0.0,0.0,1.0
8664,3195000.0,1,3.0,0.0,1.0,1.0,4.0
4999,3500000.0,0,3.0,2.0,4.0,1.0,0.0
17145,1370000.0,0,3.0,2.0,0.0,0.0,1.0
15392,530000.0,0,2.0,1.0,0.0,0.0,1.0
1671,920000.0,1,3.0,2.0,4.0,1.0,1.0
5461,1350000.0,1,3.0,2.0,4.0,0.0,0.0
5719,695000.0,0,2.0,1.0,0.0,1.0,2.0
6418,1049000.0,0,2.0,1.0,1.0,1.0,0.0
11310,2850000.0,1,3.0,2.0,0.0,0.0,1.0
14004,3950000.0,1,5.0,3.0,4.0,1.0,1.0
1632,7995000.0,1,6.0,6.0,0.0,0.0,0.0
17038,3200000.0,1,4.0,4.0,10.0,1.0,0.0
6817,490000.0,0,2.0,1.0,1.0,0.0,1.0
19146,1235000.0,0,3.0,2.0,0.0,1.0,2.0
80,2300000.0,0,3.0,2.0,4.0,1.0,0.0
15652,1525000.0,0,2.0,1.0,0.0,1.0,1.0
12624,4195000.0,1,4.0,3.0,4.0,1.0,5.0
13410,550000.0,0,3.0,1.0,0.0,0.0,1.0
10281,1560000.0,0,2.0,2.0,0.0,0.0,1.0
151,6500000.0,0,2.0,2.0,4.0,1.0,1.0
10506,550000.0,0,2.0,1.0,0.0,1.0,0.0
20727,750000.0,0,2.0,1.0,0.0,0.0,0.0
5886,850000.0,0,3.0,1.0,0.0,1.0,1.0
17305,5495000.0,1,5.0,4.0,10.0,1.0,1.0
6407,1194000.0,0,3.0,2.0,4.0,1.0,0.0
2580,850000.0,0,3.0,1.0,0.0,1.0,0.0
11789,1099000.0,0,4.0,2.0,4.0,1.0,1.0
11977,760000.0,1,2.0,1.0,0.0,0.0,0.0
3993,2450000.0,0,3.0,2.0,0.0,0.0,0.0
6591,1290000.0,0,3.0,1.0,6.0,1.0,0.0
5206,12401000.0,1,4.0,5.0,6.0,1.0,3.0
17350,850000.0,0,3.0,1.0,0.0,0.0,0.0
6698,1395000.0,1,3.0,2.0,0.0,1.0,1.0
3795,4100000.0,1,1.0,1.0,4.0,1.0,0.0
5889,3199000.0,1,5.0,2.0,4.0,1.0,0.0
3023,2100000.0,0,6.0,1.0,4.0,1.0,0.0
19002,1555000.0,0,3.0,2.0,1.0,1.0,1.0
15591,1932500.0,1,3.0,2.0,0.0,0.0,4.0
15379,3790000.0,0,2.0,2.0,4.0,1.0,0.0
11938,10900000.0,1,3.0,2.0,0.0,0.0,1.0
10060,1850000.0,0,3.0,2.0,4.0,1.0,1.0
2237,880000.0,0,3.0,3.0,6.0,0.0,0.0
20360,1500000.0,0,3.0,2.0,1.0,1.0,1.0
5012,1300000.0,0,2.0,2.0,0.0,1.0,1.0
1129,670000.0,0,2.0,1.0,0.0,0.0,0.0
3567,1899000.0,1,3.0,2.0,0.0,0.0,2.0
11973,1350000.0,0,2.0,2.0,2.0,1.0,1.0
15520,380000.0,0,3.0,1.0,0.0,0.0,0.0
3961,1950000.0,1,2.0,2.0,0.0,0.0,1.0
19781,690000.0,0,2.0,2.0,0.0,0.0,1.0
13078,1150000.0,0,2.0,2.0,0.0,0.0,1.0
9205,1550000.0,0,3.0,3.0,4.0,1.0,0.0
17227,1520000.0,0,3.0,2.0,0.0,0.0,1.0
10305,6000000.0,1,4.0,3.0,0.0,0.0,2.0
6414,800000.0,0,2.0,1.0,0.0,1.0,1.0
11433,3995000.0,1,3.0,3.0,4.0,1.0,1.0
4514,750000.0,0,4.0,1.0,1.0,0.0,0.0
13876,2200000.0,0,4.0,1.0,4.0,1.0,2.0
3164,335000.0,0,2.0,1.0,0.0,0.0,1.0
4871,2995000.0,0,2.0,2.0,0.0,0.0,1.0
8509,3495000.0,1,2.0,3.0,0.0,0.0,1.0
7500,0.0,0,0.0,8.0,3.0,1.0,2.0
2998,1595000.0,0,3.0,2.0,0.0,0.0,1.0
879,2500000.0,1,4.0,3.0,4.0,1.0,1.0
6346,995000.0,1,3.0,2.0,0.0,1.0,1.0
15515,2795000.0,0,3.0,1.0,0.0,1.0,6.0
3679,895000.0,0,3.0,1.0,0.0,0.0,1.0
16716,2545000.0,0,1.0,1.0,0.0,1.0,0.0
13086,345000.0,0,2.0,1.0,0.0,1.0,1.0
9866,4400000.0,0,11.0,7.0,1.0,1.0,1.0
8979,1450000.0,0,2.0,2.0,0.0,0.0,2.0
11771,890000.0,0,7.0,1.0,0.0,0.0,5.0
9691,4500000.0,1,5.0,3.0,6.0,1.0,0.0
4129,730000.0,0,2.0,1.0,0.0,1.0,1.0
18817,1600000.0,0,4.0,2.0,4.0,0.0,0.0
18875,4150000.0,1,3.0,1.0,4.0,1.0,0.0
4569,23000000.0,1,5.0,5.0,8.0,0.0,6.0
2418,1030000.0,0,4.0,2.0,1.0,1.0,0.0
14619,1190000.0,0,3.0,2.0,4.0,1.0,0.0
1438,650000.0,0,3.0,1.0,0.0,0.0,0.0
9600,1195000.0,0,0.0,0.0,4.0,1.0,0.0
6366,0.0,0,3.0,1.0,0.0,1.0,2.0
6680,1200000.0,0,3.0,2.0,4.0,0.0,1.0
13239,2895000.0,1,4.0,2.0,2.0,1.0,0.0
7217,2650000.0,1,5.0,1.0,0.0,0.0,3.0
20904,749000.0,0,4.0,2.0,0.0,1.0,1.0
7257,3118000.0,1,8.0,5.0,4.0,1.0,1.0
13221,1290000.0,0,3.0,2.0,0.0,0.0,1.0
7341,1190000.0,0,3.0,2.0,0.0,1.0,1.0
11321,1850000.0,1,4.0,2.0,0.0,1.0,4.0
8083,1820000.0,0,3.0,2.0,4.0,1.0,2.0
2847,1290000.0,0,3.0,2.0,0.0,0.0,1.0
13897,2600000.0,0,2.0,2.0,0.0,0.0,2.0
3131,3695000.0,0,2.0,1.0,0.0,0.0,1.0
20106,1350000.0,1,3.0,2.0,0.0,0.0,1.0
5237,1685000.0,0,2.0,2.0,4.0,0.0,2.0
19841,895000.0,0,3.0,1.0,0.0,0.0,0.0
2759,950000.0,0,2.0,1.0,0.0,0.0,1.0
19081,850000.0,0,2.0,1.0,0.0,0.0,0.0
8134,495000.0,0,2.0,1.0,0.0,1.0,1.0
4543,5595000.0,1,7.0,7.0,8.0,1.0,1.0
14698,4385000.0,0,9.0,9.0,0.0,1.0,0.0
20448,999000.0,0,3.0,2.0,0.0,0.0,1.0
20022,1449000.0,1,2.0,2.0,0.0,1.0,2.0
7045,4295000.0,1,5.0,3.0,0.0,1.0,4.0
5630,1495000.0,0,2.0,0.0,1.0,1.0,1.0
17437,1495000.0,1,3.0,1.0,1.0,0.0,1.0
6999,1650000.0,0,2.0,1.0,3.0,0.0,0.0
3441,780000.0,0,4.0,1.0,1.0,1.0,0.0
11011,965000.0,0,4.0,2.0,4.0,0.0,1.0
6722,659000.0,0,3.0,1.0,0.0,0.0,2.0
9994,619900.0,0,1.0,1.0,0.0,1.0,1.0
15945,6660000.0,1,2.0,2.0,0.0,0.0,1.0
16764,639000.0,0,2.0,1.0,0.0,0.0,1.0
15223,1465000.0,0,2.0,1.0,0.0,1.0,1.0
9624,1000000.0,0,7.0,3.0,0.0,0.0,0.0
6279,1700000.0,0,3.0,1.0,0.0,1.0,1.0
7316,2395000.0,0,4.0,1.0,4.0,1.0,4.0
7975,899000.0,0,3.0,1.0,0.0,0.0,1.0
12693,2155000.0,0,3.0,2.0,4.0,0.0,0.0
522,1085000.0,0,1.0,1.0,0.0,1.0,0.0
15358,675000.0,0,2.0,1.0,0.0,1.0,1.0
20922,299000.0,0,1.0,1.0,0.0,0.0,0.0
2296,4714050.0,1,2.0,2.0,0.0,0.0,1.0
17447,925000.0,0,2.0,1.0,0.0,0.0,1.0
9494,3800000.0,0,3.0,2.0,0.0,0.0,1.0
12767,660000.0,0,2.0,1.0,0.0,0.0,0.0
8881,1250000.0,0,3.0,2.0,4.0,0.0,1.0
12946,1600000.0,0,2.0,2.0,0.0,0.0,0.0
14994,895000.0,1,1.0,1.0,0.0,0.0,1.0
3322,5950000.0,1,4.0,2.0,4.0,1.0,0.0
469,2400000.0,0,3.0,2.0,0.0,0.0,0.0
16063,2900000.0,0,2.0,2.0,0.0,0.0,1.0
5375,9950000.0,1,6.0,5.0,8.0,1.0,0.0
3937,350000.0,0,3.0,1.0,0.0,0.0,2.0
6426,440000.0,0,1.0,1.0,0.0,0.0,0.0
13721,440000.0,1,1.0,1.0,0.0,0.0,1.0
7152,1990000.0,0,4.0,3.0,4.0,1.0,0.0
12960,2290000.0,0,2.0,1.0,4.0,1.0,2.0
19866,555000.0,0,3.0,2.0,0.0,0.0,1.0
20345,960000.0,0,3.0,2.0,0.0,0.0,1.0
14641,592530.0,0,2.0,1.0,0.0,0.0,2.0
9117,1140000.0,1,2.0,2.0,0.0,0.0,2.0
6016,609000.0,0,3.0,1.0,0.0,0.0,0.0
12901,1175000.0,0,3.0,2.0,0.0,0.0,1.0
9303,1999000.0,1,4.0,2.0,4.0,0.0,5.0
8546,1480000.0,0,3.0,2.0,0.0,1.0,0.0
18777,995000.0,0,3.0,3.0,1.0,1.0,2.0
12155,11950000.0,0,4.0,3.0,4.0,0.0,0.0
11744,3599000.0,1,3.0,2.0,4.0,1.0,0.0
12409,1695000.0,0,3.0,2.0,2.0,1.0,0.0
15204,2200000.0,1,3.0,2.0,4.0,1.0,0.0
19283,3300000.0,0,3.0,2.0,0.0,0.0,1.0
4461,7500000.0,1,5.0,5.0,8.0,0.0,0.0
16394,0.0,0,5.0,4.0,8.0,1.0,0.0
9837,1650000.0,1,3.0,2.0,0.0,1.0,2.0
15829,550000.0,0,2.0,1.0,0.0,0.0,1.0
7422,400000.0,0,0.0,0.0,0.0,1.0,1.0
17258,830000.0,1,2.0,1.0,0.0,1.0,1.0
13187,694810.0,0,3.0,2.0,0.0,0.0,0.0
11266,6050000.0,1,4.0,4.0,6.0,1.0,0.0
1850,2380000.0,0,4.0,4.0,6.0,1.0,1.0
189,1150000.0,1,2.0,1.0,0.0,0.0,1.0
15840,850000.0,0,3.0,2.0,1.0,1.0,1.0
8639,1690000.0,1,3.0,2.0,0.0,1.0,2.0
17014,2500000.0,1,4.0,3.0,4.0,1.0,3.0
3241,1895000.0,1,3.0,2.0,1.0,0.0,0.0
6936,3195000.0,0,3.0,2.0,0.0,1.0,1.0
18549,1980000.0,1,2.0,2.0,1.0,1.0,2.0
11835,1420000.0,0,3.0,2.0,0.0,0.0,1.0
10941,3450000.0,1,4.0,3.0,2.0,1.0,0.0
9499,598000.0,0,2.0,1.0,1.0,0.0,0.0
14192,2295000.0,0,2.0,1.0,0.0,0.0,0.0
6057,1999000.0,0,3.0,2.0,0.0,1.0,0.0
5098,4700000.0,1,3.0,2.0,2.0,1.0,1.0
9714,1600000.0,0,3.0,2.0,4.0,1.0,1.0
4333,650000.0,0,3.0,2.0,0.0,0.0,0.0
18345,4750000.0,0,2.0,2.0,0.0,0.0,2.0
17191,600000.0,0,1.0,1.0,0.0,0.0,1.0
8248,2500000.0,0,3.0,2.0,4.0,0.0,0.0
10520,2575000.0,0,3.0,2.0,0.0,0.0,1.0
16726,1450000.0,1,3.0,2.0,0.0,1.0,2.0
13419,485000.0,0,3.0,1.0,0.0,0.0,0.0
4629,640000.0,0,3.0,1.0,0.0,1.0,1.0
3969,2550000.0,1,4.0,2.0,4.0,1.0,0.0
3535,850000.0,0,3.0,2.0,4.0,1.0,1.0
9518,10435000.0,1,4.0,4.0,4.0,1.0,0.0
12325,4250000.0,1,3.0,2.0,0.0,1.0,2.0
14307,450000.0,1,3.0,2.0,0.0,0.0,1.0
19689,910000.0,0,1.0,1.0,0.0,0.0,0.0
475,1450000.0,0,3.0,1.0,0.0,0.0,3.0
11162,1740000.0,0,4.0,2.0,0.0,1.0,1.0
671,1690000.0,0,2.0,1.0,0.0,0.0,2.0
14682,1250000.0,1,2.0,1.0,0.0,1.0,2.0
5518,990000.0,0,3.0,2.0,0.0,1.0,1.0
19137,3050000.0,0,3.0,2.0,0.0,0.0,1.0
8380,1550000.0,0,3.0,2.0,4.0,1.0,0.0
140,1800000.0,0,4.0,1.0,0.0,0.0,0.0
15923,750000.0,0,2.0,1.0,0.0,0.0,1.0
15887,4850000.0,1,4.0,4.0,0.0,0.0,4.0
7117,1890000.0,0,2.0,2.0,4.0,0.0,0.0
2472,2450000.0,0,3.0,3.0,6.0,1.0,1.0
8009,1800000.0,0,2.0,2.0,0.0,0.0,2.0
2100,3450000.0,1,4.0,1.0,8.0,1.0,0.0
13801,1495000.0,0,2.0,2.0,0.0,1.0,0.0
20329,1250000.0,1,2.0,1.0,0.0,0.0,1.0
7513,1140000.0,0,3.0,2.0,0.0,1.0,1.0
615,799000.0,0,3.0,2.0,1.0,1.0,1.0
14495,1750000.0,0,3.0,3.0,0.0,1.0,1.0
16622,1499900.0,0,3.0,1.0,0.0,0.0,2.0
12571,1080000.0,0,3.0,2.0,4.0,1.0,0.0
16698,2450000.0,0,3.0,2.0,0.0,0.0,1.0
14268,300000.0,0,2.0,1.0,0.0,1.0,1.0
11713,675000.0,1,3.0,1.0,0.0,1.0,0.0
5536,3175000.0,1,4.0,2.0,4.0,0.0,0.0
10280,980000.0,0,3.0,2.0,4.0,0.0,0.0
6752,5600000.0,1,4.0,3.0,0.0,1.0,5.0
15696,1950000.0,0,3.0,2.0,1.0,1.0,0.0
11431,1750000.0,0,1.0,1.0,0.0,0.0,1.0
8661,990000.0,0,3.0,2.0,0.0,0.0,1.0
9723,1099000.0,1,0.0,1.0,0.0,1.0,1.0
14422,5900000.0,1,4.0,4.0,8.0,1.0,1.0
7144,1245000.0,0,2.0,2.0,0.0,1.0,1.0
6119,2995000.0,0,3.0,3.0,4.0,0.0,0.0
8611,540000.0,0,2.0,1.0,0.0,1.0,0.0
9895,700000.0,0,2.0,1.0,0.0,1.0,0.0
4915,690000.0,1,2.0,1.0,0.0,0.0,0.0
18996,3500000.0,1,3.0,3.0,4.0,1.0,0.0
20235,1175000.0,0,2.0,2.0,0.0,0.0,1.0
9102,1999000.0,1,3.0,1.0,0.0,0.0,4.0
12726,1645000.0,0,3.0,2.0,0.0,0.0,1.0
3042,1397500.0,0,4.0,1.0,0.0,0.0,1.0
10695,5400000.0,1,1.0,3.0,6.0,1.0,0.0
5533,1420000.0,0,3.0,2.0,4.0,0.0,0.0
15183,1273000.0,0,2.0,2.0,4.0,1.0,2.0
11655,2750000.0,1,3.0,2.0,0.0,1.0,2.0
20255,980000.0,0,2.0,1.0,6.0,1.0,1.0
8059,850000.0,0,4.0,2.0,1.0,0.0,0.0
1137,520000.0,0,2.0,1.0,0.0,1.0,1.0
3222,965000.0,0,2.0,1.0,4.0,0.0,0.0
4631,720000.0,0,1.0,1.0,0.0,0.0,0.0
13110,1325000.0,1,3.0,3.0,1.0,1.0,1.0
14137,4350000.0,0,4.0,3.0,4.0,1.0,0.0
5668,666000.0,0,3.0,2.0,0.0,0.0,0.0
7614,790000.0,0,3.0,1.0,2.0,0.0,1.0
11718,3800000.0,1,4.0,5.0,4.0,1.0,0.0
2375,1795000.0,0,2.0,1.0,0.0,0.0,0.0
1417,600000.0,0,2.0,1.0,0.0,1.0,1.0
13852,1195000.0,0,2.0,1.0,1.0,0.0,1.0
19860,640000.0,0,3.0,1.0,0.0,1.0,1.0
7945,590000.0,0,2.0,1.0,0.0,1.0,1.0
9258,825000.0,1,2.0,2.0,0.0,1.0,1.0
4019,1349000.0,0,2.0,1.0,0.0,0.0,0.0
20050,1399000.0,0,4.0,1.0,0.0,0.0,0.0
15091,545000.0,1,2.0,1.0,0.0,0.0,1.0
12163,6400000.0,1,3.0,3.0,4.0,0.0,0.0
19872,0.0,1,4.0,4.0,8.0,1.0,4.0
216,945000.0,0,3.0,3.0,1.0,0.0,0.0
20121,1299000.0,0,3.0,2.0,4.0,0.0,0.0
9478,2390000.0,1,3.0,2.0,6.0,1.0,4.0
13935,7500000.0,0,4.0,1.0,6.0,1.0,1.0
8823,6500000.0,1,3.0,3.0,4.0,1.0,0.0
16138,2999000.0,0,1.0,1.0,0.0,0.0,1.0
13198,935000.0,0,2.0,1.0,4.0,0.0,0.0
20005,2650000.0,0,3.0,3.0,0.0,1.0,1.0
15344,8500000.0,1,5.0,1.0,6.0,0.0,4.0
6022,750000.0,0,3.0,2.0,0.0,0.0,0.0
18585,839000.0,0,2.0,1.0,0.0,1.0,1.0
20481,1330000.0,1,2.0,2.0,0.0,0.0,1.0
4750,790000.0,0,3.0,1.0,0.0,1.0,0.0
3694,1400000.0,1,2.0,2.0,0.0,1.0,2.0
4011,810000.0,0,2.0,1.0,0.0,0.0,1.0
6513,2899000.0,0,3.0,3.0,1.0,1.0,2.0
18040,540000.0,0,3.0,1.0,0.0,1.0,1.0
16450,1580000.0,0,3.0,3.0,1.0,1.0,1.0
15407,1378000.0,1,3.0,1.0,0.0,1.0,4.0
2067,2590000.0,0,3.0,2.0,4.0,1.0,0.0
20010,2595000.0,0,3.0,2.0,4.0,1.0,1.0
12908,2895000.0,0,4.0,2.0,0.0,0.0,0.0
15701,6995000.0,0,3.0,2.0,0.0,0.0,1.0
6220,2950000.0,0,5.0,1.0,8.0,1.0,6.0
912,550000.0,0,2.0,1.0,0.0,0.0,2.0
11179,2445000.0,0,0.0,0.0,0.0,0.0,0.0
6624,5000000.0,1,4.0,5.0,4.0,1.0,0.0
15621,4200000.0,1,5.0,5.0,8.0,0.0,0.0
658,6300000.0,1,4.0,4.0,4.0,1.0,1.0
97,2295000.0,0,3.0,2.0,4.0,1.0,0.0
19666,650000.0,0,2.0,1.0,4.0,1.0,0.0
14421,650000.0,0,2.0,1.0,0.0,0.0,1.0
17017,4850000.0,1,1.0,1.0,0.0,1.0,1.0
11965,850000.0,0,2.0,1.0,0.0,1.0,1.0
16846,160000.0,0,2.0,1.0,0.0,0.0,0.0
7145,2895000.0,0,3.0,2.0,4.0,1.0,2.0
9140,1050000.0,0,4.0,3.0,1.0,1.0,0.0
3184,715000.0,0,1.0,1.0,0.0,0.0,0.0
8460,1100000.0,0,4.0,1.0,4.0,0.0,0.0
2874,635000.0,0,2.0,1.0,0.0,0.0,1.0
6914,2999000.0,1,3.0,0.0,4.0,1.0,1.0
13031,636000.0,0,2.0,1.0,0.0,0.0,1.0
13371,400000.0,0,4.0,1.0,0.0,0.0,2.0
18910,2500000.0,0,3.0,2.0,1.0,1.0,1.0
16202,999000.0,0,2.0,2.0,4.0,0.0,0.0
9484,0.0,0,0.0,0.0,0.0,0.0,0.0
12777,910000.0,0,3.0,2.0,4.0,1.0,0.0
1753,559000.0,0,2.0,1.0,0.0,0.0,1.0
18323,1000000.0,0,2.0,1.0,0.0,0.0,1.0
673,220000.0,0,0.0,0.0,0.0,0.0,0.0
20860,2695000.0,0,3.0,3.0,4.0,1.0,3.0
9642,3195000.0,0,3.0,2.0,4.0,1.0,0.0
11218,2550000.0,0,4.0,3.0,0.0,1.0,0.0
14775,780000.0,0,3.0,1.0,0.0,0.0,1.0
7620,1995000.0,0,4.0,1.0,4.0,1.0,1.0
12850,1215000.0,1,1.0,1.0,0.0,0.0,1.0
16526,1650000.0,0,4.0,2.0,4.0,1.0,0.0
7564,5900000.0,1,3.0,2.0,0.0,0.0,1.0
3264,799000.0,0,3.0,1.0,0.0,0.0,0.0
7162,480000.0,0,0.0,1.0,0.0,0.0,1.0
1788,1495000.0,0,3.0,1.0,0.0,0.0,1.0
16036,350000.0,0,1.0,1.0,0.0,0.0,1.0
18818,3192000.0,0,3.0,1.0,4.0,0.0,0.0
7781,1270000.0,0,2.0,1.0,0.0,1.0,1.0
3308,3950000.0,0,3.0,3.0,4.0,0.0,0.0
7087,0.0,0,5.0,4.0,4.0,0.0,0.0
15688,3950000.0,0,6.0,4.0,0.0,1.0,1.0
624,1470000.0,1,3.0,1.0,4.0,0.0,1.0
20592,2550000.0,0,1.0,2.0,1.0,1.0,1.0
9313,17500000.0,1,5.0,5.0,8.0,1.0,6.0
10562,2400000.0,0,3.0,3.0,0.0,0.0,0.0
14455,690000.0,1,2.0,1.0,0.0,1.0,1.0
12551,585000.0,0,2.0,1.0,1.0,1.0,2.0
15446,1470000.0,1,3.0,3.0,0.0,0.0,2.0
6614,350000.0,0,2.0,1.0,1.0,1.0,1.0
17630,1920000.0,0,3.0,2.0,4.0,0.0,0.0
5427,2000000.0,0,3.0,2.0,4.0,1.0,0.0
1862,2195000.0,0,2.0,1.0,4.0,0.0,2.0
4028,720000.0,1,2.0,1.0,0.0,1.0,1.0
7142,2650000.0,1,5.0,1.0,8.0,0.0,6.0
20315,1250000.0,1,2.0,2.0,0.0,1.0,2.0
11467,3000000.0,0,0.0,0.0,0.0,0.0,0.0
20485,950000.0,0,0.0,0.0,0.0,0.0,0.0
1241,1500000.0,0,2.0,1.0,0.0,0.0,0.0
20906,1600000.0,1,4.0,2.0,4.0,0.0,4.0
5818,2300000.0,1,3.0,2.0,4.0,1.0,0.0
7870,1850000.0,1,3.0,0.0,4.0,1.0,0.0
13520,600000.0,0,3.0,1.0,0.0,0.0,3.0
16621,8400000.0,0,3.0,3.0,2.0,1.0,0.0
20364,1250000.0,0,3.0,2.0,4.0,0.0,1.0
15491,5300000.0,0,3.0,2.0,4.0,0.0,2.0
6684,679000.0,0,3.0,1.0,0.0,0.0,1.0
8023,5250000.0,1,3.0,4.0,10.0,1.0,0.0
1668,899000.0,0,3.0,2.0,6.0,1.0,0.0
1536,1280000.0,1,4.0,2.0,4.0,1.0,0.0
8252,4999000.0,0,3.0,1.0,16.0,0.0,1.0
14749,950000.0,1,2.0,1.0,0.0,1.0,0.0
10152,700000.0,0,1.0,1.0,0.0,0.0,1.0
12902,1795000.0,1,2.0,1.0,0.0,0.0,1.0
16676,1150000.0,0,2.0,1.0,0.0,1.0,1.0
4630,2500000.0,0,6.0,6.0,8.0,1.0,1.0
17376,470000.0,0,2.0,1.0,4.0,0.0,0.0
18938,2750000.0,0,3.0,2.0,1.0,0.0,0.0
13204,3950000.0,0,4.0,4.0,6.0,1.0,0.0
2288,1830000.0,1,2.0,2.0,0.0,0.0,1.0
4747,800000.0,0,3.0,1.0,6.0,0.0,0.0
4584,8500000.0,1,2.0,2.0,0.0,0.0,2.0
10971,830000.0,0,4.0,2.0,1.0,1.0,0.0
2291,2150000.0,1,4.0,2.0,4.0,1.0,0.0
1679,1650000.0,0,2.0,2.0,0.0,0.0,1.0
4442,2801200.0,0,3.0,2.0,0.0,1.0,0.0
9506,1350000.0,0,3.0,2.0,0.0,0.0,1.0
12688,2050000.0,1,4.0,3.0,0.0,1.0,2.0
1582,995000.0,0,3.0,2.0,8.0,0.0,0.0
14951,790000.0,0,3.0,2.0,0.0,0.0,1.0
8285,890000.0,0,4.0,0.0,1.0,0.0,0.0
3382,985000.0,0,3.0,1.0,0.0,1.0,1.0
2425,1385000.0,0,3.0,2.0,4.0,1.0,2.0
10161,3250000.0,1,3.0,2.0,4.0,1.0,1.0
1450,580000.0,0,0.0,0.0,0.0,0.0,0.0
8220,635000.0,0,2.0,1.0,0.0,0.0,1.0
7221,549000.0,0,2.0,1.0,0.0,0.0,1.0
20624,850000.0,0,3.0,1.0,0.0,1.0,0.0
9683,2450000.0,1,3.0,3.0,2.0,1.0,1.0
4553,1495000.0,1,1.0,1.0,0.0,1.0,1.0
12870,2985000.0,0,1.0,1.0,1.0,0.0,1.0
14538,706500.0,0,3.0,2.0,0.0,0.0,0.0
2470,3450000.0,0,2.0,2.0,0.0,0.0,1.0
18563,1795000.0,0,3.0,2.0,4.0,1.0,4.0
10936,609000.0,0,3.0,0.0,0.0,1.0,2.0
12662,3550000.0,0,4.0,1.0,4.0,1.0,2.0
9398,1650000.0,0,3.0,2.0,4.0,0.0,0.0
18535,2495000.0,0,2.0,1.0,0.0,0.0,2.0
9305,950000.0,0,5.0,2.0,6.0,1.0,1.0
5622,1900000.0,1,2.0,2.0,0.0,0.0,1.0
9229,7499000.0,1,4.0,4.0,6.0,1.0,0.0
13648,1050000.0,0,2.0,2.0,8.0,1.0,1.0
